URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/nowe-3pok-3tarasy-58-5-m2-do-wprowadzenia-ID4wg8z,775 900 zł,13 256 zł/m²,"ul. Maratońska, Retkinia, Polesie, Łódź, łódzkie",58.53m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2024,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-67m2-balkon-bezposrednio-ID4uG0M,Brak danych,Brak danych,"ul. Jurajska, Modlnica, Wielka Wieś, krakowski, małopolskie",67.08m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/ladne-mieszkanie-nowe-bez-pcc-klimatyzacja-ID4wgqt,698 000 zł,11 997 zł/m²,"Lipa Piotrowska, Psie Pole, Wrocław, dolnośląskie",58.18m²,3 pokoje,kotłownia,wtórny,prywatny,2024,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-woli-duchackiej-ul-wyslouchow-klok-ID4uLJk,455 000 zł,15 744 zł/m²,"ul. Marii i Bolesława Wysłouchów, Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",28.9m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2006,,,
https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-muranowie-bezposredio-ID4wgtH,799 000 zł,22 699 zł/m²,"ul. Smocza 1, Nowolipki, Wola, Warszawa, mazowieckie",35.2m²,2 pokoje,miejskie,wtórny,prywatny,1956,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-loggia-ID4uoqy,1 644 000 zł,40 010 zł/m²,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",41.09m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/top-gotowe-dwustronne-2m-na-zielonym-biskupinie-ID4wgsx,649 000 zł,14 103 zł/m²,"Biskupin, Śródmieście, Wrocław, dolnośląskie",46.02m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,1980,,,
https://www.otodom.pl/pl/oferta/kleczkow-3-pokoje-balkon-piwnica-skomunikowane-ID4wgrh,740 000 zł,12 131 zł/m²,"Kleczków, Psie Pole, Wrocław, dolnośląskie",61m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,1976,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowe-4-pokojowe-m-85-m2-mokotow-ID4uInE,1 749 000 zł,20 576 zł/m²,"Służewiec, Mokotów, Warszawa, mazowieckie",85m²,4 pokoje,miejskie,pierwotny,biuro nieruchomości,2025,,,
https://www.otodom.pl/pl/oferta/osiedle-europejskie-drugie-pietro-ID4tEPr,330 000 zł,8 919 zł/m²,"Osiedle Europejskie, Gorzów Wielkopolski, lubuskie",37m²,2 pokoje,miejskie,wtórny,prywatny,2024,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-73m2-ogrodek-ID4up7G,Brak danych,Brak danych,"ul. Chodakowska, Grochów, Praga-Południe, Warszawa, mazowieckie",73.78m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bezposrednio-ID4ugYp,Brak danych,Brak danych,"ul. Krakowska, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",28.57m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/promocja-przestronne-2-pokoje-tramwaj-rataje-ID4wgrS,"455 090,81 zł",10 706 zł/m²,"Rataje, Nowe Miasto, Poznań, wielkopolskie",42.51m²,2 pokoje,miejskie,pierwotny,biuro nieruchomości,2026,,,Brak danych
https://www.otodom.pl/pl/oferta/dwupoziomowe-3-pok-mieszkanie-w-kornicach-61-63-m2-ID4kdvk,272 000 zł,4 413 zł/m²,"Racibórz, raciborski, śląskie",61.63m²,4 pokoje,brak informacji,pierwotny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-gotowe-do-wynajmu-ID4uPKJ,795 000 zł,24 033 zł/m²,"ul. św. Barbary, Śródmieście, Gdańsk, pomorskie",33.08m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2019,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-92m2-taras-bez-prowizji-ID4waSK,Brak danych,Brak danych,"ul. Graniczna, Skawina, Skawina, krakowski, małopolskie",92.95m²,3 pokoje,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/biskupin-balkon-rozklad-piwnica-ID4wbcA,625 000 zł,13 021 zł/m²,"Biskupin, Śródmieście, Wrocław, dolnośląskie",48m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-3-pokojowe-w-kozienicach-ID4rFRy,484 000 zł,7 992 zł/m²,"Kozienice, Kozienice, kozienicki, mazowieckie",60.56m²,3 pokoje,miejskie,wtórny,prywatny,1985,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/browarna-12-luksusowy-apartament-centrum-ID4uL5G,1 350 000 zł,24 771 zł/m²,"ul. Browarna 12, Górne Przedmieście, Bielsko-Biała, śląskie",54.5m²,2 pokoje,miejskie,wtórny,prywatny,2022,,,
https://www.otodom.pl/pl/oferta/nowa-okazyjna-cena-4-pokoje-duzy-balkon-umeblowane-ID4wgrQ,455 000 zł,6 276 zł/m²,"ul. Cypriana Kamila Norwida, Słupsk, pomorskie",72.5m²,4 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-zabki-ID4tdCZ,795 000 zł,11 249 zł/m²,"ul. gen. Władysława Sikorskiego, Ząbki, wołomiński, mazowieckie",70.67m²,3 pokoje,gazowe,wtórny,biuro nieruchomości,2006,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-72m2-balkon-bezposrednio-ID4uHdD,Brak danych,Brak danych,"ul. Śliwkowa, Ujeścisko-Łostowice, Gdańsk, pomorskie",72.74m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-86m2-balkon-ID4ugPS,Brak danych,Brak danych,"Wojciechowskiego 7/17, Piątkowo, Stare Miasto, Poznań, wielkopolskie",86.22m²,4 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-inwestycyjny-34m2-ID4uVY3,Brak danych,Brak danych,"ul. Kaszubska, Oliwa, Gdańsk, pomorskie",34.61m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokoje-11-pietro-z-widokiem-na-krakow-balkon-ID4wgsa,629 000 zł,16 501 zł/m²,"Aleja Kijowska, Łobzów, Krowodrza, Kraków, małopolskie",38.12m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,1987,,,
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-loggia-bezposrednio-ID4ulYK,871 590 zł,19 630 zł/m²,"ul. Jana Dekerta, Zabłocie, Podgórze, Kraków, małopolskie",44.4m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-tylko-u-nas-ID4wgsN,260 000 zł,5 221 zł/m²,"ul. Krośnieńska, Osiedle Łużyckie, Centrum, Zielona Góra, lubuskie",49.8m²,2 pokoje,brak informacji,wtórny,biuro nieruchomości,1975,,Brak danych,
https://www.otodom.pl/pl/oferta/kawalerka-10-min-do-morza-balkon-winda-klimatyzacj-ID4uFkF,459 000 zł,15 300 zł/m²,"ul. Jagiellońska, Przymorze Wielkie, Gdańsk, pomorskie",30m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1972,,,Brak danych
https://www.otodom.pl/pl/oferta/narutowicza-blisko-dw-fabrycznego-2-pokoje-ID4wgqF,395 000 zł,8 681 zł/m²,"ul. Narutowicza, Fabryczna, Śródmieście, Łódź, łódzkie",45.5m²,2 pokoje,miejskie,wtórny,prywatny,1952,,,
https://www.otodom.pl/pl/oferta/gotowe-4-pokojowe-mieszkanie-92m2-2-balkony-ID4ulbd,1 219 000 zł,13 221 zł/m²,"Długa/ul. Gnieźnieńska, Szczepin, Stare Miasto, Wrocław, dolnośląskie",92.2m²,4 pokoje,brak informacji,pierwotny,deweloper,2022,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/centrum-karpacza-nowy-apartament-ID4wgqT,512 380 zł,17 000 zł/m²,"ul. Kościelna, Karpacz, karkonoski, dolnośląskie",30.14m²,2 pokoje,brak informacji,wtórny,biuro nieruchomości,2021,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokoje-jana-pawla-ii-ID4wgog,490 000 zł,11 667 zł/m²,"al. Jana Pawła II, Leśna Dolina, Białystok, podlaskie",42m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2016,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-bezposrednio-ID4uahY,Brak danych,Brak danych,"ul. Ługowa, Mszczonów, Mszczonów, żyrardowski, mazowieckie",53.74m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/4-pokoje-gotowe-zakrow-ID4wgnD,808 999 zł,11 691 zł/m²,"ul. Odolanowska, Psie Pole, Psie Pole, Wrocław, dolnośląskie",69.2m²,4 pokoje,miejskie,pierwotny,biuro nieruchomości,2023,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-66m2-ogrodek-bezposrednio-ID4ug0W,Brak danych,Brak danych,"ul. Malinowa, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",66.42m²,4 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/dwustronne-tylzycka-przy-parku-3pok-m-parkingowe-ID4u97J,920 000 zł,14 154 zł/m²,"ul. Tylżycka, Marymont-Potok, Żoliborz, Warszawa, mazowieckie",65m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,1988,,,
https://www.otodom.pl/pl/oferta/nowa-cena-ID4w3NM,505 000 zł,13 649 zł/m²,"ul. Szegedyńska, Wrzeciono, Bielany, Warszawa, mazowieckie",37m²,2 pokoje,brak informacji,wtórny,biuro nieruchomości,1968,,,Brak danych
https://www.otodom.pl/pl/oferta/sliczne-mieszkanie-z-duzym-balkonem-ID4wfUV,879 000 zł,12 855 zł/m²,"ul. Jasielska, Podolany, Jeżyce, Poznań, wielkopolskie",68.38m²,4 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-63m2-ogrodek-bezposrednio-ID4uhgE,720 900 zł,11 317 zł/m²,"ul. Malwy, Nowa Wola, Lesznowola, piaseczyński, mazowieckie",63.7m²,4 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-balkon-ID4unGc,979 700 zł,16 994 zł/m²,"ul. Fajansowa, Raków, Włochy, Warszawa, mazowieckie",57.65m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/bezposrednio-gotowe-do-wprowadzenia-17m2-piwnica-ID4wgom,580 000 zł,10 584 zł/m²,"ul. Pszczelińska, Brwinów, Brwinów, pruszkowski, mazowieckie",54.8m²,2 pokoje,brak informacji,wtórny,prywatny,1981,,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-bez-prowizji-ID4uorR,1 342 000 zł,32 021 zł/m²,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",41.91m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-przy-metrze-wilanowska-ID4tTeK,825 000 zł,14 525 zł/m²,"al. Aleja Wilanowska, Ksawerów, Mokotów, Warszawa, mazowieckie",56.8m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,1982,,,
https://www.otodom.pl/pl/oferta/promocja-4-pokoje-2-balkony-wagrowska-rataje-ID4wgsB,"684 316,82 zł",9 692 zł/m²,"Rataje, Nowe Miasto, Poznań, wielkopolskie",70.61m²,4 pokoje,miejskie,pierwotny,biuro nieruchomości,2026,,,Brak danych
https://www.otodom.pl/pl/oferta/nowe-2-pok-kupujacy-nie-placi-prowizji-ani-pcc-ID4wgrj,459 000 zł,11 959 zł/m²,"Słupsk, pomorskie",38.38m²,2 pokoje,brak informacji,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-przy-placu-sw-jozefa-1-w-kaliszu-ID4wgqu,69 000 zł,2 654 zł/m²,"pl. św. Józefa, Śródmieście, Kalisz, wielkopolskie",26m²,1 pokój,piece kaflowe,wtórny,biuro nieruchomości,1900,,,
https://www.otodom.pl/pl/oferta/wyspa-spichrzow-inwestycja-second-home-ID4w0Ev,785 000 zł,23 788 zł/m²,"ul. Chmielna, Śródmieście, Gdańsk, pomorskie",33m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2019,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-jednopokojowe-blisko-metra-ID4t8Iw,440 000 zł,16 923 zł/m²,"ul. Suwalska, Bródno, Targówek, Warszawa, mazowieckie",26m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1969,,Brak danych,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-balkon-bez-prowizji-ID4ug18,Brak danych,Brak danych,"ul. Malinowa, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",52.74m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/piekne-46m2-ul-wolnosc-centrum-bezposrednio-hit-ID4rhiK,470 000 zł,10 149 zł/m²,"ul. Wolność, Śródmieście, Radom, mazowieckie",46.31m²,2 pokoje,kotłownia,wtórny,prywatny,2022,,,
https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-na-skraju-nadmorskich-wydm-ID4tu3A,879 000 zł,14 987 zł/m²,"Wypoczynkowa, Rowy, Ustka, słupski, pomorskie",58.65m²,4 pokoje,brak informacji,wtórny,prywatny,2022,,,
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-mirabelkowa-aleja-ID4w3wZ,720 000 zł,12 414 zł/m²,"Złotno, Polesie, Łódź, łódzkie",58m²,3 pokoje,gazowe,pierwotny,prywatny,2024,,,Brak danych
